tweet_id,sentiment,author,content,dominant_emotion
1957017610,neutral,thetoughsams,"@livestrongnj yeah, it's terrible  cockatoos are the hardest to live with, so emotional. good thing he found you, though!!",fear
1957019121,neutral,portablegamer,"@Nymo would have been better, IMO, if it let you play through all 3 songs provided. I just start to &quot;get it&quot; and it blacks out.",neutral
1957019458,neutral,RefinedCaliber,#3wordsaftersex it never started...,neutral
1957020593,neutral,anbudan_BALA,"With friends like VaikO,Nedumaran, LTTE didn't need enemies. Wrong advice at wrong time led to numerous deaths &amp; a lost cause as well",sadness
1957020861,neutral,BritishAtHeart1,"I looove guitars, and playing them. I think they sound magnificent. If only i was better... If only",admiration
1957021224,neutral,la_oooo_ra,@mysticnz no im not  cries LOL,neutral
1957021631,neutral,KittyPoops,Come on Knight... It's been well over 4 hours,neutral
1957023842,neutral,hoolahoopchick,twittascope is NOT rocking my socks - go away already!!,disapproval
1957023917,neutral,schlingel,Driving Back home because I forgot the piece of cake for @v_era,neutral
1957027687,neutral,lucasd,@koifusionpdx i was so close to the tacos...one spot too late,neutral
1957029899,neutral,tokyojackson,@jennyvokals girl a blunt is soooooooo in my thoughts right now. I had an absolutly GREAT day with a few stressors...come home,excitement
1957030596,neutral,PULLINGTEEETH,@passingcarss i wont have time to buy  and i need a new binder pa,neutral
1957030793,neutral,aeria_gloris,25-man Ulduar is hard...,disappointment
1957032014,neutral,Simranvfc,night night twitter world. [still cant believe the thomas thing  tomorrow's gunna be FUN/SAD],surprise
1957032051,neutral,allieeeec,@princess_oats this is happening to me too,joy
1957032127,neutral,minauderie,"@oxygen8705 bored now because i was talking to someone but now they're busy with something else  just kinda a bummer, idk",disappointment
1957033219,neutral,mstellacrap,ugh.. my dad just told me to read an article about Kavya Shivashankar the spellin bee girl..and be more like her.,neutral
1957033815,neutral,ANDREAMARIEXOXO,@ThaBillCollecta  YEA     I GOTTA BE UP AT 7:30,neutral
1957034434,neutral,dawnoftheprawn,"Not one sale done today at work. Explored balconies in the big theater w coworkers. A fun day, but void of chili fries and tips",joy
1957034940,neutral,mommyanjayyy,@sillybabyjulie me too,neutral
1957034983,neutral,djcosta1977,@digenis that story reminds of living in Portugal,neutral
1957035419,neutral,twinkleval,"@jhicks  youre diabetic?   so is my dad.  &amp; i might be too, not sure.  are you still allowed to eat sugar throughout the day?",curiosity
1957036183,neutral,LizSkoczylas,@SuperFiasco  I'll make him nachos tomorrow. Better than if he would have made them himself.,neutral
1957037405,neutral,cynthiaperez,@MyDailyRoutine yeahhh. &amp;dont judge my pillow,neutral
1957039841,neutral,Elliecopter_,"@Giggles_xo  wicked , what time you leaving? how come you cant stay the night",neutral
1957041648,neutral,ssanyal,@the_babsi there's a manual process... but it's taking 4ever on my outlook database... pffff. crappy msft product,disapproval
1957042799,neutral,sparklyrainbowz,OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE,optimism
1957042862,neutral,Kaxiee,"lyin in bed, up faaaaar too early",neutral
1957044783,neutral,brianalotto,When will Medhurst play again?,confusion
1957045641,neutral,kbeilz,@duncm I'm a bit Ben's Thai-ed out,neutral
1957046053,neutral,alexandraduggan,@dmoneymania  I'm sorry. Excited for tomorrow night? Karaoke!! Getting anything special for bday?,curiosity
1957046815,neutral,md_alston,in 7-11  w/o you,neutral
1957047408,neutral,kbeilz,"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi",neutral
1957052167,neutral,Fluffy_Cupycake,@brettyrocks thats what i was thinking but the only time it's gonna be on is 1 am!,neutral
1957052211,neutral,echothirteen,"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her",joy
1957053247,neutral,Roblex,Counting the hours of lost sunshine until the Weekend,neutral
1957055396,neutral,girlyghost,good morning work this morning gutted lol nevermind,amusement
1957056041,neutral,AmyJade,@Deedubau hahaha I don't know anyone or anything about it except they have powers lol... I live in my own bubble,amusement
1957057586,neutral,m_y16,"love is like a war,,easy to begin, hard to end..fiuuhh...",love
1957059671,neutral,D_MiKeY,Ready To Go @ School,neutral
1957060283,neutral,mizzlizwhizz,@Richard_Gable It's good isn't it! Our holiday chalet is out of sight but look v similar to those ones. Going home again today,approval
1957065963,neutral,sloanquigley,@nayRyelgiuQ airport? and you didnt show up tonight homo!,neutral
1957067386,neutral,maneeraj,@avalonabsinthe what?! Come as you are!!! But erock just left  bah D:,neutral
1957068585,neutral,20K_MILLIONAIRE,for the gays i only made 200 tonight,neutral
1957070484,neutral,harempriestess,"@dravenreborn I bet its cool down in SR, huh? It's not here. I haven't stopped sweating since noon when dad and I were packing",curiosity
1957070871,neutral,Bre_Baby,decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....,desire
1957071583,neutral,maica888,needs to have an increase on her salary  http://plurk.com/p/wxluu,neutral
1957074267,neutral,NACYBUL,the week just wasnt the same without an adam lambert performance!!!,disappointment
1957074812,neutral,joslinjewels,@rockingjude The link doesn't work,neutral
1957075035,neutral,chowcassendra,"GOSSIP GIRL, WHEN ARE YOU COMING BACK  ! chaceeeeeee..",curiosity
1957075180,neutral,SoundExecution,Smh @ hiphop nursery rhymes,neutral
1957077528,neutral,KhoreoKat,"@taylor_d No, it's not...",disapproval
1957077934,neutral,MunjknMoe,@crunchmonkey78 well i just got home and its not on till tmw at 530p but with comcast its on right now  but i didnt miss it,neutral
1957080521,neutral,KiraTalise,@mousebudden I'ma need you to follow me real quick cause I can't DM you,neutral
1957082939,neutral,dansterdavid,In the Hongkong International Airport. Has to wait for 3-4 hours for our next flight to Cebu.,neutral
1957083056,neutral,Rmgrooms,Can't sleep and nothings on tv!!,neutral
1957083230,neutral,endlessblush,@KallieT oh ... you've been superseeded?  not good enough,disapproval
1957084552,neutral,Mari8275,@dorkydeanna IIII know!!! and mean,neutral
1957084935,neutral,saurabh,@BusyGod PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one,desire
1957085406,neutral,chaitanyak,back to work.. with no distractions..,neutral
1957086150,neutral,veedigga,awwww  i never noticed this http://bit.ly/RConp,realization
1957086168,neutral,lpstewie,"@heavyharts that sucks  well state starts tomorrow so im headin 2 bed, nitey nite",annoyance
1957086920,neutral,TartyTart,@mygoldmask did you guys keep a set list? I forgot to ask for one  xx,curiosity
1957087043,neutral,elver,"First impression of Silverlight: sadly, based on what I saw today, it's quite problematic",sadness
1957088016,neutral,hiimmjramos,"the time you go to bed,  i have to get up to go to work",neutral
1957088340,neutral,pezz361356,"@miss_cheryl Lucky, now I want to teleport",neutral
1957091075,neutral,mmodi93,FC is finally up again. it's about time. i hate that this keeps happening,anger
1957091147,neutral,lilmissmelz84,seriously bored without anyone to talk to... but not tired enough for sleep,annoyance
1957091357,neutral,hobosexual,@keytar still!! give your computer a break omg,surprise
1957091954,neutral,hommieJ,where u at?,neutral
1957093148,neutral,KlownDogg,@Forever_Yours13 I'm not at home with my cats right now!,neutral
1957093807,neutral,psychkatie,Leno's last show was tonight.  I like him better than Conan.,admiration
1957093924,neutral,mrs_mcsupergirl,@monpio i don't have any of that,neutral
1957095604,neutral,Spigrrl,@eCheers Random has an a,joy
1957096447,neutral,Samm_xo,@ddlovato july... too long,neutral
1957097629,neutral,AGTK,Wearing glasses gives me a headache.,annoyance
1957099757,neutral,aerynblack,"@shanajaca But @feltbeats is on page 6 at Ms Twitterworld, only 26 votes",neutral
1957100351,neutral,KatieQuan,sleep....good night tweeties!!! down to OC tomorrow. I hope and pray that Rachyl gets better SOON!!!,optimism
1957101169,neutral,marymkeane,@iceweasel im eating sliders at barjohnnys! (theyre pork tho not beef  still on the search...),neutral
1957103043,neutral,LadyotLane,"friday here at last, not much fun when your skint though",nervousness
1957104581,neutral,sosleazy,I don't think I will be able to get out of bed tomorrow morning  we will seeeee!,surprise
1957104858,neutral,Sixerdude123,the times they are a changing,realization
1957105525,neutral,bimbler,@slickiris video is not available to us foreigners,neutral
1957106752,neutral,elleavery1,waiting to get picked up!,neutral
1957110716,neutral,Elliecopter_,"@Giggles_xo   dang it, so its not certain ? ? ? are you okay?",caring
1957111029,neutral,Whitta3,wishes Dave Gilmour and Roger Waters would re-unite for a Pink Floyd concert,neutral
1957111113,neutral,Rahchichi,In 1 horse town + 2 blown out car speakers =,neutral
1957111130,neutral,mustardio,Someone make me a cofffeeeeeee......,excitement
1957111950,neutral,SimpliBeautyful,My nose is stuffy,annoyance
1957112500,neutral,alanajuteau,last night in newport,neutral
1957112925,neutral,BossTycoonLZ,Aright Twitter Fam... guess ima be outties.. gonna try n sleep off some of this horrible pain,relief
1957113207,neutral,dig4knowledge,Baby was not herself after recieving vaccines,neutral
1957115198,neutral,intanzie,watching The Biggest Loser on Hallmark. Never fails to make me cry  nyeh.,sadness
1957115476,neutral,DutchRaymond,@zaharh that sucks!  how old are you actually?,annoyance
1957115742,neutral,WinnyLengkey,Still confuse...,confusion
1957116826,neutral,jonturnermusic,scratch that; sleep on a stage bound.,neutral
1957117307,neutral,Munder11,@officialTila I cnt get it!! its goin to ur old messages?!?  &gt;&gt;&gt;&gt; HELP?&lt;&lt;&lt;&lt;,confusion
1957117786,neutral,shyninjahinata,@laurelexmachina Swimming is a no go for me,disapproval
1957118207,neutral,vliemena,"@duciaestherine ohh ic ic haha, iyaa my summer is filled with ONE Course that lasts for the whole summer",amusement
1957119180,neutral,mallycakes,@Joshuah_Pearson,neutral
1957119815,neutral,brucemorrison,@ccburns Unfortunately not,neutral
1957120767,neutral,joelmagic,@emlevins,neutral
1957122428,neutral,itsael,ups ketauan cabut nih gimana dong,neutral
1957123693,neutral,bskinner14,Off to bed!! Still exhausted from Vegas,relief
1957124088,neutral,Mr_Krypton,Took a 4 hour nap after work today and won't be able to sleep all night    This is a bummer,disappointment
1957125420,neutral,slynnerd,Loving lil ken and absolutely dreading saying goodbye in less than a week,love
1957125863,neutral,PeKii97,HII!! Thatsï¿½meE!! I woke up and I am goinG to SchooL... Why me??,curiosity
1957126889,neutral,gecalovesyou,asks for karma points please.  http://plurk.com/p/wxnt9,neutral
1957129667,neutral,halvfet,L.A. said &quot;wipe the slate clean&quot; before the jelly!,neutral
1957130295,neutral,seanbonner,@seanpercival Unless that invite comes with a beta key I'm not going to be much help...,disapproval
1957130303,neutral,uhoh_lindsey,@Johnny_Exp not where i live.,neutral
1957132732,neutral,impapibitch,@sha_da_asshole ï¿½ cant im not @ my sister house no ï¿½-net tonite,neutral
1957133079,neutral,sukasukaariska,"Damn, hi Facebook ? what's wrong with you ? can't add photos",annoyance
1957133461,neutral,katiebanana,4 more followers.. follow me and I'll love you!! *pouts* Please?,love
1957133900,neutral,ssabz,"@textdrivebys i dont even have a WII! b likes xbox, so that's what we have  do you use it?",curiosity
1957134074,neutral,blahisremixed,@thunder_express i didnt get to see it tonight,neutral
1957135415,neutral,soadman,2nd to last episode of jay leno  itll never be the same!  nite twitter,disappointment
1957136490,neutral,indexhtml,Fakin' kisha...just my luck!,neutral
1957137139,neutral,liamhui85,so tense..so emotional...so not me..,nervousness
1957137805,neutral,SeanBuchananKS,playing the game of watching straight people hook up but can't leave because of another reason,neutral
1957138437,neutral,shoptilldrop,@daveg38 yeah work today  never mind only one day then sun sun sun....,neutral
1957139613,neutral,bella_facia,@heresmyhello92 I don't think it was either. But I can't remember it.,neutral
1957139668,neutral,jakieee08,anyone got JBs live chat vid? i was @ school  I saw joe hug and tackle nick lol,amusement
1957141723,neutral,nico80013,@soonseeofpred becuz you braggin,neutral
1957142103,neutral,bunnymousekitt,@lawikyn ze Franz has not friended me  i think they think i'm a creepy stalker or sommat. Hmph.,neutral
1957143180,neutral,i_bored,And then you find out today they had there first kiss! },neutral
1957144247,neutral,FF5Freak910,"dont know why so tired today  bye, time for beddy",confusion
1957145627,neutral,joanneliyeng,"@syafique ooh maggi goreng. yums. i cant eat, sore throat cmin",neutral
1957145833,neutral,baneen,@curligirl morning hon. what you having for breakfast? I cant decide,curiosity
1957146159,neutral,PokrPrinses,did I mention my BF bubbled the WSOP employees event after 12 hrs with AA  Working doubles  now for the next 6 weeks,neutral
1957147025,neutral,FireBurn,@DellOutletUK But now it's gone,neutral
1957148490,neutral,itsael,ups ketauan cabut sama @gemamalove @chikachilo nih,neutral
1957149016,neutral,ashleeadams,"It's 4pm Friday, he left at 6am Thursday.... surely he should be there now",approval
1957149571,neutral,a99kitten,@talentdmrripley  maybe a good night's sleep for everyone?,curiosity
1957150173,neutral,kesoleil,"@_erica Yea, its tough to keep it going. Sometimes I'm not sure its worth it.",confusion
1957151356,neutral,cabbruscato,Work at 5:45am =,approval
1957151415,neutral,roddickremixed,@anthothemantho Hell yes. I'm too late.,realization
1957154717,neutral,blak4ever,"@ddlovato Since obviously living in Alaska, only a few radio stations we get here.",neutral
1957155160,neutral,MiCTLaN74,"Oh noes.  hey, what's my tatoo say?",surprise
1957155266,neutral,karinb_za,@astynes I don't have a VCR...,neutral
1957157790,neutral,KayKay4ever,@MsAKAtainment I know right  but hopefully something comes up though,optimism
1957158560,neutral,Vichka,@claudiuvoicu supposed to be back Sun (via private jet btw#!:o) but mite hav to stay bymyself (thnk god) for another week  &amp; want Bruno!,neutral
1957159745,neutral,fearless911,Huge headache...goodnight!!,caring
1957160547,neutral,DamjanaJuden,"I justwatched like, 5 straight episodes of escaped on ID Discovery channel. A guy imprisoned 6 women, killed 2 and cooked them",neutral
1957160829,neutral,flynnister,its only 0.2! Just give me my 3 points!,gratitude
1957162630,neutral,believingpony,@ryanhalloran why not?,neutral
1957162928,neutral,cherylchi,to Chicago... but why isn't my ride calling me back?,confusion
1957163020,neutral,camiv93313,"K, goodnight! Gotta do Chuck E Cheese tomorrow following kindergarten shots and physical... Bla",excitement
1957163634,neutral,Geeno33,I've got to catch the bus to work,neutral
1957165453,neutral,sarahjanerulez,@pegbanditkitty absolutely nothin,neutral
1957165874,neutral,At3f3h,@ecctv If it makes you feel better I lost 10 overnight cause I posted a picture of a baby,neutral
1957167375,neutral,beverlynoelle,@scumm_boy I'm sorry  I'm thinking about you and hope the week gets better!,caring
1957168222,neutral,iphonetalktoday,mannnn..... @alllyy_ got an iphone!!! im jealous....  http://bit.ly/NgnaR,neutral
1957168874,neutral,omgitsafox,"@regent_lord Aww, you should've YouTubed it.",neutral
1957169154,neutral,K_J,Will miss nostalgia ... everyone please kick tushar,sadness
1957170358,neutral,the_andrenator,says good (or should i say bad?) afternoon!  http://plurk.com/p/wxpdj,neutral
1957170449,neutral,Fiah29,says I've got number 10~  getting low~~ http://plurk.com/p/wxpdr,neutral
1957172893,neutral,sidestreets,@summer_eyes I wish I knew!  The curse of Tumblr.,desire
1957173834,neutral,VictoriaRolfe,Business exam tomorrow,neutral
1957175259,neutral,sammio94,back from grimsby  it sucks bein back but was amazin wknd anyway!!,realization
1957175518,neutral,BrookeAmanda,"@allysonalfonso haha, its under 18 :@ so ive got no one to go with  curse none of my friends liking TAI lol",amusement
1957176603,neutral,Maya_L,@angelazodiak Aww maybe i traumatized her.,neutral
1957179054,neutral,cpwhiteshadows,Ugh. Too much happened today. I really need a hug,love
1957179532,neutral,Robi27,@n3rin3 Ur pic is gone,neutral
1957180254,neutral,ShawnaDaniese,how do you twitter?,neutral
1957181400,neutral,MariahHoneyLee,@JWess awww  ok lol hopefully by than im still here and not back over in the states,amusement
1957181945,neutral,andybutterworth,@djcoombs not at my workplace.   but a short-sleeved shirt is absolutely necessary today!,neutral
1957183431,neutral,SallytheShizzle,does anyone know how to convert 6 est to Aus time? ROFL xD fucking radio disney,confusion
1957184403,neutral,kaushal,@sakshijuneja ok that's subtly saying i'm no longer a fave  temme 1 thing - did the firangs steal your vocab? ur eating words and how!,neutral
1957189838,neutral,pas_non,FYI no internets until THURSTAG!!!! after saturday  i have a feeling i will become 800x more productive during those days.,approval
1957192967,neutral,teiladnam,I signed up for an account on a political website so I could post a comment but it isn't working.,approval
1957193010,neutral,UggGirlie,How Come I Can Never Sleep Past?? Not Good,curiosity
1957193805,neutral,DMB_,@typicalrouse I would but its like 1800 or 1000+ miles  gas prices are crazy im doing alpine next summer most def,excitement
1957194726,neutral,henouk,has an exam at 10am - I slept about 3 hours last night,approval
1957195159,neutral,laurenmikael,Wish I lived in or atleast relatively close to Ohio!   Haven't seen @SmallTown_Troy or @Derk_McLoven in almost a year.,desire
1957195514,neutral,velofille,@3Gguy and within a short time of the last clue all of them,neutral
1957195703,neutral,VictoriaDoyle,my phone still doesnt tweet,neutral
1957195915,neutral,karinb_za,"@blindcripple Good idea Brain, you can't not be on Twitter...",admiration
1957196074,neutral,Lyoung6168,@mrskutcher just checked library website and girl with dragon tattoo is checked out,neutral
1957198430,neutral,benmfowler,I'm at work,neutral
1957198598,neutral,HighandDriving,"@portugaltheman @liftingfaces Where'd the songs go on the site, I want &quot;Do You&quot; on this computer too",neutral
1957199558,neutral,YOUNG_KC,@CheetahmamiBia oooo ok   why  havent you accepted my friends request,approval
1957200791,neutral,vrodriguez420,just got home after killing a possum,neutral
1957202674,neutral,ivyivydeliz,... that's all,neutral
1957203255,neutral,hash_yahoo,@anshprat yahoo maps! lots more to desire #yahoo,desire
1957205912,neutral,sammiidizzle,"facebook quizzes are one cure of boredom haha, my teeth/mouth hurts",amusement
1957206343,neutral,JerrodK,@debbylovespr I've got one too  though i think mine was attributed to the seizure inducing color/light show in the movie The Soloist.,neutral
1957206844,neutral,MRSCAMPOS,goodnight everyone.,neutral
1957207392,neutral,denis_v_pavlov,@IsaGoksu  http://yfrog.com/11z2ip  nothing there,neutral
1957212416,neutral,summatusmentis,"really, realy want a netbook. mrr. Techno-lust sucks",desire
1957213816,neutral,cindyleigh,@RichardGiles mine pools... just in someone elses pocket,neutral
1957215551,neutral,jonnotay,@ndrew10 I know!!!! He didn't ask me,neutral
1957215947,neutral,Kelndan,@MrsSOsbourne Ozzy isn't following you yet,neutral
1957218546,neutral,bugyboo,I hate TweetDeck when it reaches access limits,anger
1957218667,neutral,CallMeKellz,@ANAIZZ you might want to get some rest...i promise you wont retain the knowledge sleepy,caring
1957226828,neutral,Isil_Loves_Mcr,"@Wolfie85 @christelmcr Ah  sameway Yet,@mikeyway has 2006 votes ((.We need more vote :'D",neutral
1957227060,neutral,PatitosMom,I want a Monte Cristo sandwich sooo... BAd!!!,desire
1957227155,neutral,JenniferRhea,Just finished watching &quot;Marley and Me&quot;,neutral
1957227794,neutral,fruityalexia,@GeoffComma no fair,disapproval
1957228264,neutral,libster_t,"Nina was on my lap, but just decided to jump off",neutral
1957228324,neutral,jemma_r,"the swine flu is in robina, gold coast",neutral
1957230282,neutral,Lexylovesyoutoo,Def wants to cuddle it out maybe play but has no one to do it with the bc is far away,sadness
1957231837,neutral,Praxilla,Gotta go back out there.,neutral
1957231863,neutral,murdkipz,I don't remember what i text to twitter to get a list of commands  halp,confusion
1957233475,neutral,neonpowerbomb,@gettothefalcon i miss that too,sadness
1957234958,neutral,jesssicababesss,I cant watch anythgin till tonight,neutral
1957236286,neutral,BubbleFreeze,"@workhomexpert Nope, re-reading it all over again.     No offense meant",neutral
1957236960,neutral,laurenggraves,Jay Leno has one more show left as the host of The Tonight Show,neutral
1957237641,neutral,nicemovemumbles,@TLuke08  sometimes going and doing other stuff cures that,neutral
1957238377,neutral,jrj12,..i graduate today,neutral
1957238908,neutral,NataliaMichelle,@504chucky whats with u hating on becky soo much? ur bio says ur nice....guess not,anger
1957241391,neutral,rachel_hills,@Salamandroid its not just you - its properly dragged this week,neutral
1957241801,neutral,NassauCT,looks can be deceiving,surprise
1957243299,neutral,robfitness,Week-end is over and now it's time to get back to work,neutral
1957243682,neutral,anambanana,"Summer is about to end.  For some, it's just about to start. Hahah.",amusement
1957244537,neutral,jak89,"@toddh3284 T, im sooooo bored right now",realization
1957245151,neutral,Joshuah_Pearson,@CHARITY_GANT popularity contest and they think twitter will help.... and it's become trendy,neutral
1957245396,neutral,gorgeousapg,madd bored,annoyance
1957245632,neutral,theseang,My wife can't get on the guest list for tomorrows show because it doesn't exist. LAME. I guess no wife at the show.,disapproval
1957247634,neutral,Samm_xo,@jesssicababesss @IvanaE @RachelLock22 DECEMBER... thats like a year away...,neutral
1957249020,neutral,bekkalynnerks,Ugh cant sleep on  this bus.  still have like 5 hours,disgust
1957249526,neutral,jbkaruna,Alcohol does not promote weight loss.,neutral
1957251533,neutral,imzachhh,is up too early,approval
1957251799,neutral,1unreadmessage,3am i still cant sleep,neutral
1957256096,neutral,edebreo,Going to a wake of a dear friend Marlito Sy tonight in Novaliches,neutral
1957263518,neutral,shoptilldrop,i sooooooooo dont want to go to work today to nice outside.,joy
1957265895,neutral,himynameisdath,need a camera blower.. my camera censor is dirteeh..,neutral
1957268224,neutral,belchito,S'acaba la setmana del rap vintage  amb la millor: MC Hammer - U can't touch this http://open.spotify.com/track/1B75hgRqe7A4fwee3g3Wmu,neutral
1957269286,neutral,Dalmasy,... Money money money...      http://twitpic.com/664uz,neutral
1957272674,neutral,gracebee,walked home in the rain.,neutral
1957272756,neutral,thekillerpitch,@mvermut translation = complicated sh-t that someone is going to have to teach me,neutral
1957274963,neutral,yayfuckbuddies,"bored, nothing to do",sadness
1957278941,neutral,Luna_c312,@PorkChopJones Sorry   move back?,remorse
1957282768,neutral,thecrimedonkey,@_anniemay OMG No fair,surprise
1957284094,neutral,marci723,"@RockedByPickler no I won't honey I got mad yrs to go , why am I crazy?",curiosity
1957286264,neutral,acraigdsa,Got back and putting in the laundry. We got in there last  o well as long as its clean. #DSAA09,approval
1957287189,neutral,grapplingmaster,Brake time!! Nothing for lunch. Tonite.,neutral
1957287721,neutral,kasiandra,rented bikes + unknown trail with random bumps + big hills + kids = one beat up little girl. Not a good day on the B family vacation.,disappointment
1957288483,neutral,RoisinMcK,"I feel like ive done the London marathon, I ach all over",approval
1957291084,neutral,itsNaida,@DantiChos baby help me with math,neutral
1957295425,neutral,taneliang,Epicfail and Joseph in class... Very long liao,neutral
