tweet_id,sentiment,author,content,dominant_emotion
1957623473,enthusiasm,AmyyyC,"ahhhhh, I am falling asleep here, there is no way I'll be able to survive Liverpool   Although, I can't wait to have my Nan's food.",sadness
1957640813,enthusiasm,charlieboy808,@Melissa808 nah im pooped from moving 2day im just laying down relaxing  lol,joy
1957646733,enthusiasm,Sze17,I'm missing crab legs and attending my going away instead!,sadness
1957664223,enthusiasm,CraigMillett,UP was awesome! Everyone should go see it.  But the stupid theatre didn't show the Pixar short film.,admiration
1957685970,enthusiasm,KaraTheBomb,I WANT LASAGNA TOOOOOOO.,desire
1957708223,enthusiasm,KOKahKOK,company is offering 2nd round of VSS RIF!,neutral
1957724705,enthusiasm,groggits,Looking for photo inspiration. But everything I want to do required more space than I have,neutral
1957728058,enthusiasm,nowamunkie,@sotongs Sigh,neutral
1957734941,enthusiasm,Tonybee12,waiting for PRINCES PROTECTION PROGRAM online in English version  so long,optimism
1957738636,enthusiasm,Gregorovich,http://bit.ly/Wl9yL  i want to go here,desire
1957741318,enthusiasm,djcool_m,Anyone up this te of night? The tweets have slowed down  let me know ur out there and I'll follow u,curiosity
1958036297,enthusiasm,Rachael102,im going to work,neutral
1958065074,enthusiasm,ayeshabilqis,i miss justin timberlake's voice. i want him to make new album again,desire
1958083092,enthusiasm,misstlc_vicky,@herojaejoong Feel hungry now   Cook for me pleaseYour food it's my energy to work~,neutral
1958086773,enthusiasm,BisexualManiac,well us Brits have to wait a few more days for it!  I thought it was all gonna released at once! I guess it's worth the wait!,optimism
1958100476,enthusiasm,BexieLady,@nzclothnappy we can all but hope... georgia is still wide awake and has the hiccups,neutral
1958128181,enthusiasm,vibzfabz,"@edziardo : Hi, there! I'm sorry for not telling you  Let's meet up! With @yayi_meirizka too. You promised to treat us! XD",neutral
1960146895,enthusiasm,fastseahorse,"@FuschiaFoot sold, so i hit cash and just took the tax out of my tips. but then my drawer ended up being 5 dollars short  idk if its cause",confusion
1960159686,enthusiasm,TheHappySchizo,"Duuuude, Tim said that they're making a Red vs Blue animated series! It'll be either on Adult Swim or G4. I hope AS, coz I don't have G4!",optimism
1960164604,enthusiasm,ninayuri20,enjoying and exploring my n96 phone.. grr.. it's awesome.. but i wanted the samsung omnia..,admiration
1960168536,enthusiasm,ralpharama,"@garrulous_gal of course! *cough* I mean, no, 1.5 hours extra testing and debugging time",fear
1960194630,enthusiasm,spilla_,had to take my baby to the vet again today,neutral
1960259597,enthusiasm,vibhavsingh,Dubai!!! Still trying to settle down,relief
1960260812,enthusiasm,ynaaa,I really want a camera!,neutral
1960263190,enthusiasm,cverbarg,Going to the Chiro to see what is wrong with my bum ankle.,curiosity
1960267054,enthusiasm,smandersx,@Hilareeee But...but...I'm not!,neutral
1960385436,enthusiasm,cowboymathu,Need to buy a bluetooth device for machine,neutral
1960385744,enthusiasm,mangosparks,The JBs love to keep secrets!  'Oooooh!',love
1960431364,enthusiasm,thamanagement,@MelzieC I saw the show listing and saw it was on a Wednesday!!!!,neutral
1960467838,enthusiasm,redheadeddiva,"@capitaln Um...no  We will most likely be inside a lot, maybe the skirt will work!",disapproval
1960470707,enthusiasm,CorCorjdore,"I have myself barely 4 hrs of sleep and the Lord blessed me with what feels like 8, but it came with a sore throat  pumpin out this paper!",neutral
1960533254,enthusiasm,ninimuc,i feel like taking a day off but cannot afford it  looking forward to the dfb cup final tmrw night though. go werder!!!,excitement
1960565313,enthusiasm,glecharles,"@KatMeyer Hey, is the #beatweetup badge required for tonight? Just realized I left mine at home!",realization
1960623373,enthusiasm,gemalouise_,I WANT A GARDEN  sitting inside when it's sunny sucks.,neutral
1960626140,enthusiasm,findingtrixie,fcuk! ayoko na!! I said that in tagalog cuz idk what to do anymore!,confusion
1960670056,enthusiasm,kevinhigley,@umphreysmcgee Great Podcast!  I wish you guys had more Chi shows this summer.  The only times I will see you will be at Alpine,admiration
1960816923,enthusiasm,Vero_Special,"@yvetterdz84 nah, he won't  but I will sit here and enjoy the view :-P",joy
1960873353,enthusiasm,HotMess4CCNK,@Katiekins08 I want to SOOOOOOO BAD!!!,disappointment
1961004775,enthusiasm,therenp,@orangelight because the one I was having at that moment woke me up.,neutral
1961044850,enthusiasm,laurenzwiernik,at work  then back to my baby's house,neutral
1961056742,enthusiasm,Marialexandra,"Visit 2  La Ventana de los Cielos foundation was pushed bck 2 weeks,  was so excited 2 go &amp; meet the kids. I'll have 2 wait another 2 wks",excitement
1961064362,enthusiasm,WhoisKathyKane,@epiphanygirl Wish I was in Dallas.. Can I still say ow!? lol Hey... u spelled my name wrong  It's all good. Thanks for #FF love,amusement
1961138624,enthusiasm,linseylou,It's Friday!!!!....and the sun is out....but I'm working inside.,neutral
1961147777,enthusiasm,nodoubttheboss,Just got up. Need to leave for class in a hour.,neutral
1961219902,enthusiasm,patrickjames66,@JanaiChristian While im stuck INSIDE in Elk Grove Village working all day   Someone should enjoy it!,joy
1961243059,enthusiasm,MartinGBEdwards,"Just been out to try to catch a swarm, gone into a roof gable end   Set up a bait hive an hoping for the best at the moment",optimism
1961246115,enthusiasm,seekingwolf,@DisneyLuis Aww what happened?,curiosity
1961287443,enthusiasm,simonprobert,"@jodiekearns I'm there all weekend, expecting it to be way too hot",excitement
1961362797,enthusiasm,karmachord,@shadowfish But I'd have to drive  Or get a taxi. Do you have a pool table/jukebox?,neutral
1961369134,enthusiasm,kim_webchic,"@HDEnvy Thanks!  Unfortunately the EU had probs with his satellite provider, so even though his TV LOOKS great, it's basically useless",admiration
1961417329,enthusiasm,skybluetom4,"Back in lancaster bored already, can't wait to start work! Missing hel!",excitement
1961541468,enthusiasm,uknowulovemeh,I have a headache...,annoyance
1961572680,enthusiasm,ashleycurcio,I need to buy a cheap verizon phone,approval
1961694432,enthusiasm,LMarle,"@xac Reminders are good! Speaking of which, we haven't had a Posture Check in awhile.....",admiration
1961748517,enthusiasm,alovething,Everyone is so sad about the no touching rule.  You still get to see them! More than most of us get!,sadness
1961749727,enthusiasm,LeaLaLa,@ChantiParnell I wana be there num 1 fan  sharsies??!!!,neutral
1961751039,enthusiasm,NKArmyTNgirl,@loribartolozzi I just found out 5 minutes ago  mama said his speech is still slurred but he seems to be doing ok,neutral
1961761952,enthusiasm,kirROCKS,"baby i need you , right here , right now",caring
1961764105,enthusiasm,cbojo,@tinabojo Wish I was there!,desire
1961815264,enthusiasm,meganmegatron,I want it to rain today! Like full thunderstorm style! But it probably won't,desire
1961876306,enthusiasm,ge0rgei,What a meeting... YAY more work for me,excitement
1961895436,enthusiasm,Rosie_G_Yo,Found some great places but I might have to play it safer and wait 2 years till my car is paid off,approval
1961900603,enthusiasm,sararita,wishes I could be the one going to our conference in the Bahamas next week,desire
1961909603,enthusiasm,lhottieeeee,Stood outsiden got the WORST butterflies everrrrr!,fear
1961909997,enthusiasm,mandaf,@bryanhowl  @kat10187  You guys can make it through!,optimism
1961912048,enthusiasm,cozmikstorm,I want it to be 5 already,desire
1961921618,enthusiasm,anetjay,"@INKDMOM I know, right?!? I have such a lead foot",neutral
1961971544,enthusiasm,boehmean,The first time all week I can play WoW and I get stuck at &quot;authenticating&quot;.,neutral
1961992800,enthusiasm,wintertime88,Lazy day in is awesome but I really should go out,joy
1962007258,enthusiasm,fuzzy76,I really wish someone would make a groupchat theme for Adium suited for IRC. yMous has way too low contrast.,desire
1962015812,enthusiasm,dirrrtaayy,workin at la bootay... wheres the warm weather at???,curiosity
1962027040,enthusiasm,suehopwood,Sushi joint was closed  but still had a nice lunch w/ Angel!,approval
1962064379,enthusiasm,KittyKattMeow,at school again  its boring and these people are playing country and it sucks !!!!XD,annoyance
1962068099,enthusiasm,lilwldchld,"@mikeneumann  You just want to go?? I know the feeling...  I'm ready to head back to the mountains, I won't go back till July",approval
1962069015,enthusiasm,jordanbrown,@sarahbellum Your not alone,neutral
1962069581,enthusiasm,AMF7,"my mouth is sore  I have to wear these stupid retainers so my teeth don't go crooked!...in other news, I got a new swimsuit for laps!",neutral
1962139631,enthusiasm,Tash0718,Cant wait to leave work,excitement
1962178056,enthusiasm,BibiAzra,I don't want Warren to die. He's an awesome character!  I hate Clare she should fucking die once and for all.,admiration
1962202403,enthusiasm,HollieElder,is trying to find something to do tonight,neutral
1962216032,enthusiasm,bawitdaba_,@fstrevisan vocï¿½ que sumiu forever do msn.,neutral
1962302050,enthusiasm,sheilsy,Evenin' tweeties. Phew it's been hot! Not that I'm complaining. Walked 4 miles into town today and felt all hot 'n sweaty   Was nice tho.,approval
1962398157,enthusiasm,MaternalSpark,just got the dreaded call from babysitter - little H has bumped her head  Sitter says she's fine and goose egg is going down fast,neutral
1962410509,enthusiasm,LittleMissDx,"Shouldn't sit weirdly at the pc, I know Im going to hit the deck once I get up",neutral
1962417041,enthusiasm,Aragorn3001,"off to go buy more deck sleeves and 3X3 card pages.  Man, those pages are expensive!   Stupid organizing collection.",annoyance
1962472133,enthusiasm,badritty,Appreciation lunch at work. Good food! But sucks being here on my day off lol,admiration
1962474115,enthusiasm,Calvvs,says Goodmorning.  http://plurk.com/p/x2bm1,neutral
1962520993,enthusiasm,AYCHMAN,"Working on this DAMN Financial project, Definitely not having any fun this weekend  , I want to spend it wit my BAAABY waaaah",amusement
1962599722,enthusiasm,michaeljritchie,@Littleradge I have a friend who loves that spot. I want to go,love
1962600659,enthusiasm,DankayyB,@TarQuianHesa Yeah they are! So stop making fun of me! I gotta get new ones,amusement
1962603724,enthusiasm,loreli,"wishing i was there, so you should go in my place. #brandwkshop http://tr.im/mOXL i see they've got scott bedbury and more.. poor me",desire
1962607890,enthusiasm,LGDComm,@maryegilmore Ready! Its raining in Miami though  Go Cavs right?,neutral
1962653490,enthusiasm,LexxStarbreaker,Trying to win a @neverwear contest for a a print of The Day the Saucers Came signed by @neilhimself... My brain is tapped out of ideas,disappointment
1962686542,enthusiasm,dodieputhoff,back from taking jarid to the airport  but looking forward to meeting my new nephew in 5 days.,excitement
1962718052,enthusiasm,Layua,Off to NC tonight until June 7th! I'm going to miss NYC   Getting ready for my 21st birthday Luau BBQ on JULY 11TH!!!!!!!!,excitement
1962738252,enthusiasm,harrywilly,"I can't wait to start my weekend. I'm so sick of working, I have to self-medicate, and I'm fresh out of herb",excitement
1962739992,enthusiasm,MzAshaZ,"@MrExclusive1 I'm jealous...i need 2 escape 2, lol.",amusement
1962769017,enthusiasm,TeamOsment,@MILEYCYRUS  WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,curiosity
1962773927,enthusiasm,HardyBaby_OX,Wants to meet Jeff Hardy and Beth Britt So bad its Soo Annoying  x x,annoyance
1962813043,enthusiasm,_shannon1234,@THE_WOCKEEZ I wanna go! But I won't be there  I'm sure that the show will be great!!,excitement
1962841827,enthusiasm,Kyra_In_TX,@deeliciouz Even without the dressing they're still over 500 calories. I love that flatbread.,love
1962843150,enthusiasm,johng_2182,going to work once again. what a great few days off i had. now it's over  but atleast i get 2 more commin up wahooooooo,excitement
1962845728,enthusiasm,EmmaVictim,My Respect For Travis Clark Has Gone Down 7.5 Notches,admiration
1962850040,enthusiasm,amybites,@haikubirdie If only  I may make one out of dental floss later.,neutral
1962861360,enthusiasm,CharlotteMcFLY,leaving now  dont miss me too much tweetbeaks &lt;3,sadness
1962872216,enthusiasm,missmosher,I'm sick of being sick. The weekend is here and I'm ready to party,excitement
1962879005,enthusiasm,jamescastleton,wanna go on the new manta ride  wish i was in the states,desire
1962889999,enthusiasm,andyo22,@neudesigns MCM is still my next main event.  I'll be happy to get back running soon.  Still run-less for 10 days.,joy
1962894365,enthusiasm,MeccaStarr,Ok so 4 needs to hurry up and come wtf I wanna go hooooommmeeee!,excitement
1962926808,enthusiasm,Cherrim,"@cloudconnected KH is the only thing I'll be a weeaboo about.  I still prefer it in English but I'm impatient, haha",amusement
1962953012,enthusiasm,cgravish,Waiting for 5:00 &amp; having cramps,neutral
1962970623,enthusiasm,emmaoconnell,Ready for Eastenders - going to be a good one!! .. Then the last BGT Semi Final  .. FINAL tomorrow night though  Exciting stuff...,excitement
1963051039,enthusiasm,ButMadNNW,@NathanFillion You're going to the UK?! Take me with!,neutral
1963090579,enthusiasm,midgeeee,"Apparently TV could not be fixed  On the plus side, we are being refunded the cost of it and can buy a new one.",approval
1963102339,enthusiasm,CommunispaceCEO,"if you have 75 cents, U can buy a share of GM stock.  Probably 50 cents tomorrow.",neutral
1963128792,enthusiasm,AmberVirginia,Have book in head will write this weekend. (maybe). Hi Ho Hi Ho its off to work I go.,neutral
1963176548,enthusiasm,PippaxXx,Im in pain been stood on my feet for 15hrs  nursing is very hard but I love it and how gorgeous is this evening xXx,love
1963201459,enthusiasm,britthernandez,@criscilla at work!! Agh I really need to go with you  what days do you go so that I can add it to my schedule!,approval
1963229336,enthusiasm,bunnybabee,My Birthday weekend! cant find where my ex hid our DANE COOK TICKETS for tomorrow!!! WTF that's all i wanted for my birthday,excitement
1963274171,enthusiasm,mvmassage,"@KerryQP Interesting... I never get to Etown, however.",neutral
1963319054,enthusiasm,hamaddar,@awaisnaseer Cover the tomm. event baby! Id like a live blogging on it,approval
1963331641,enthusiasm,CohWhitefox,@jamiexvx join the club.,neutral
1963332629,enthusiasm,wendydarling,Yay!! My computer came today. Too bad it's being held hostage at my parents' house until I can pick it up,disappointment
1963419566,enthusiasm,MrsTDickson,@MrsKerryKatona glad 2hear it kerry!!! didnt know u were on gmtv this morning &amp; i missed it!,joy
1963459465,enthusiasm,Tuckaa,About to go on 6 hour journey home,neutral
1963474741,enthusiasm,christank,@rachelgirl5 I can't go to the grocery store on an empty stomach. That's trouble! I wanna see ur show but not sure ill get to  let u kno,nervousness
1963478054,enthusiasm,Masspearl,wishes she was in Boston for DMB,neutral
1963501164,enthusiasm,melissadiesel,Nice seeing my partner in crime/gossip drama queen partner again. I missed my Manda!,love
1963508110,enthusiasm,BellaWatts,i so wish i could get pregnant!!,desire
1963529093,enthusiasm,Lamb_Leanne,BGT!!!!!!! - Will be gutted when it finishes tomorrow  - Stavros Flatley all the way!,anger
1963548851,enthusiasm,BrandnewJAW,@ZuriEventsLLC aww I wish the same thing...,desire
1963582277,enthusiasm,JHollywood64,last day of work  ...but everyone is making it so great!,admiration
1963592742,enthusiasm,JournalSean,http://twitpic.com/67bpd - This store at the airport is as close as we'll get to WDW during this trip.,neutral
1963643799,enthusiasm,SarahPsyDeal,@eedawson It's not gonna storm!  because I said so!,neutral
1963729025,enthusiasm,JustYassy,@mitchelmusso I want to call you but it would cost to much  But Maybe my parents will say okay =D,neutral
1963755263,enthusiasm,maryani,@brunamedeiros heeeeey baby ? where are you?,neutral
1963910164,enthusiasm,problemchylde,@cripchick that sounds foreboding...,fear
1963962233,enthusiasm,RelevantMom,Trying to get the motivation to make a shopping list and make a phone call I don't want to make...ahhh procrastination rears its head,realization
1963969551,enthusiasm,KYChipMonck,is hitting the streets. 40 hours living with Lexington's homeless. No food...no bed...no problem. No Facebook or Twitter...  Pray for us.,caring
1964018085,enthusiasm,Heylove218,ItS fRiDaY... I cAn'T wAiT tO bE dOnE wItH wOrK!!! Stuck here till 11,neutral
1964031441,enthusiasm,BaileyBrooks44,ERRG I cant believe that i am not working at all next week i think its time to move on from Chick fil A,realization
1964039006,enthusiasm,tsunimee,"@Katie_0407 all over the place it was  boo, dual voice challenge was too challenging",neutral
1964056928,enthusiasm,blushink,@TheNest I wish the photos on your site were bigger,desire
1964059968,enthusiasm,kelllo,maybe going to the movies later? ik gay,curiosity
1964061104,enthusiasm,oilman,@lfatzinger the following week would be better - I'll be gone next week,neutral
1964148162,enthusiasm,ImaMonsta,@cerealck1 i want one so bad  get one for me ?? (:,desire
1964156621,enthusiasm,britttnicole,"yeahh, uhhh, not so sure if i'm feeling the new jonas songs just yet",confusion
1964237335,enthusiasm,earobinson,"@_dritan Dam you, I want an #android, stupid only rogers",annoyance
1964288779,enthusiasm,Despoina_,I wanna talk to Mitchel Mussoooooo,curiosity
1964325317,enthusiasm,pamboogie,is off 2 bed. gon force the sandman 2 com do wot he do since it dont look like there's gon be any partyin 2nyt,neutral
1964328633,enthusiasm,nateelston,Heading to a wedding,excitement
1964372398,enthusiasm,michaelasjolund,@Mileycyrus I can't Vote 4 u a the MTV movie awards. There is no vote button. Is it cause i live in sweden? I wanna vote 4 u 2  u rock xo,confusion
1964493215,enthusiasm,JoshuaVilla,Back to Work,neutral
1964497983,enthusiasm,Mugello,Just got a call from my Realtor saying I have another showing on Sunday. No offers yet  but at least there is a lot of interest.,excitement
1964503145,enthusiasm,TRIPL3KOMO,I need some DRANK &amp; &quot;GRAPE KONTAKT&quot; from my girlies  lol SOOOO SERIOUS!,amusement
1964503648,enthusiasm,MedicBarbie,@DFS_Ellen and she's 9.5 and a rescue.. bad hips.    She deserves pampering!  She's full of life though!!,neutral
1964560823,enthusiasm,rockinaround,"Ok, so I know it's nearly 10:30pm here but @martylyn made me want some ice cream... I can't get the Italian stuff though",approval
1964573975,enthusiasm,pandafandanga,Today is lame because I am not in Orlando  I am soooo looking forward to NEXT friday,excitement
1964578180,enthusiasm,CcCatastrophe,"Looking to sketch final catwalk outfit, i really REALLY want my long pink hair back. i also want to dye my models hair pink not allowed",desire
1964617614,enthusiasm,ElleActressxx,@ItsIan ohhh your soo lucky it is nice out. Here it is rainy and humid.,joy
1964641821,enthusiasm,MileyLoverx3,@mileycyrus i wish i could meet you once  do u think this will happen someday? :'(,desire
1964645534,enthusiasm,RedBerryCrochet,"Looks like rain again  Oh well, it will give me a chance to work on a new crochet pattern I have in the works.",neutral
1964645568,enthusiasm,XxEMxX,Getting all annoyed cos this weekend's going to be hot. I'm bloody working,excitement
1964772406,enthusiasm,Chaz1308,- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!,admiration
1964792998,enthusiasm,tammiebilley,@heroesforsale That would have been fun BUT we were soooo TIRED yesterday.  Long day at the office. Just did dinner and crashed.,joy
1964795612,enthusiasm,MHernandez13,So my first aid shift started out with some excitement but now it's kinda died down...  I wish I could do this more often!,excitement
1964808062,enthusiasm,SignWerks,@kristenyt  that's why I need to be there...To represent the Blackberries,neutral
1964850830,enthusiasm,twilightjumper,"I wish I was at Disneyland or watching Star Trek like other people are doing. I swear, I must be the only sap who works on Fridays.",desire
1964891381,enthusiasm,lindseyschiavi,@hiaudreygrace NOOOOO!!!!!!! We have to do something immediately. I'm leaving in 2 weeks!!!,neutral
1964947635,enthusiasm,Amyyy_D,Greg Pritchard should have got threw to the final of britains got talent,neutral
1964952829,enthusiasm,misst80,"@AS2257 heyyyyyyyyyyyyy divshite, phone is playing soft arses again  xx",neutral
1964956543,enthusiasm,otherniceman,"Watching 1971 edition if Old Grey Whistle Test. Fanny, Mamas and the Papas &amp; Isaac Hayes. Don't make shows like this anymore",neutral
1964957174,enthusiasm,VikkSyn,I want another shake from Ritas.Badly.,desire
1964977669,enthusiasm,REOWsarah,i really wanted to go to surfers today,desire
1965009135,enthusiasm,docthompson,"#NHL Not a fan of either team, my head says Detroit, my feet say the Pens my heart doesn't care   GO KINGS in 2009/2010",neutral
1965069216,enthusiasm,deirdreryan,"@ArtFireJohn yeah i'm not shy doing everything that i can and still nothing  http://blackird72.etsy.com check out my sale, no bites yet",approval
1965069553,enthusiasm,oliviarw,@millyreyes follow her shes lonelyyyy,neutral
1965088819,enthusiasm,amberpamber,Ears nose throat doc wants to do surgery inside my face  diviated septum does not sound like a sexy thing.,neutral
1965090397,enthusiasm,ZombieForRent,@KrissWouldhowse I WANNA GO.,neutral
1965098818,enthusiasm,Miss_Maura_Anne,Aww chamber callbacks... Soo emotional,sadness
1965212590,enthusiasm,loristoryy,i'm oh so very bored!  buut.. almost 2 days til i leave for france!,realization
1965214407,enthusiasm,laurenj94,"im a pro at bbqing like. everyone loved my food, apart from the tesco man who said he was in a rush  mabye he didnt wanna be poisoned? idk",love
1965256356,enthusiasm,havokisthecure,@snuffdigital awww  well I am here...just in case...I am not like THE PERFECT FUNNY FRIEND but I`m here hehe,amusement
1965278605,enthusiasm,meeey,"Come on, man, give me some slack!",neutral
1965294115,enthusiasm,iyaitssuzanne,@Jamieed i hope its earlier. september is along time offf,neutral
1965294973,enthusiasm,whatsvickydoing,When are @alyandaj gonna release another album already?!? I miss them,sadness
1965329239,enthusiasm,lacey658,@darkkiller101 I miss you too!!   And don't say &quot;damn&quot;!!!  lol,amusement
1965334705,enthusiasm,leapnlizzie,So much to tell-Only blip is her immune system hasn't recovered-not yet a newborns. Give it 6 more months.  But that's nothing.,neutral
1965436478,enthusiasm,spcurtis81,Is cold  Mind you I have been sat outside for 30 mins waiting for a lift. I don't care how much of a balearic evening it might be!!!,neutral
1965455765,enthusiasm,amberripley,@TweetTwang gotta check with the bro on that...and mine is a girl,neutral
1965456746,enthusiasm,Kevin_Estok,wants to cool down,desire
1965546454,enthusiasm,Jean_o,"@GravyFloid Amadeus is the best Mozart movie. I got kicked out of high school chorus, missed a trip to Hawaii.",disappointment
1965569663,enthusiasm,thaislibrarian,trying to upload one thousand photos!!,neutral
1965576092,enthusiasm,wendynoble,@cnolovechild YAY!!! I think I found it and a few more,excitement
1965589165,enthusiasm,davidahughes,"I have an awesome picture of happy pint, but it's not sending",joy
1965592564,enthusiasm,Jayme1988,@mnrmg I am doing the same  I want to travel a little!,neutral
1965594598,enthusiasm,vangief,"@starrjonze that's the prob, i work from home, and the bed's calling, no, screaming out my name! had really strong coffee instead",neutral
1965657716,enthusiasm,LuckyM08,@RoboRoxy @lulzlix I'm SO jealous! I don't know when I'll be able to see Conan.,disappointment
1965692322,enthusiasm,FearlessSwift,"so bored  Gonna go to the Carnival and get an all day pass tomorrow. Excited for that, but very bored today.",excitement
1965697388,enthusiasm,xodaniiiiyoo,@zachsang  do it at like like 9 causeee im babysitting haha or you should call me causeee im kinda bored right now,amusement
1965733621,enthusiasm,Sunshine_Dani,This day jus keeps getting better and better  FML,optimism
1965758785,enthusiasm,aphonia,"@grypes noooo! Little piggies.  i'll vote anyway, hmpf. We need to hang out soon pls. :hugs!:",joy
1965762128,enthusiasm,LenyRodriguez,I really want to go see UP!  haha. Tooo cute! (:,amusement
1965807338,enthusiasm,Kat5754,@ce_ci Im not reasonable... It's 1:35am now and gotta wake up early tomorrow on my first day of holidays!  have a great evening!,joy
1965825110,enthusiasm,plsoccer17,@vickytcobra ohhh wonder what happened?,curiosity
1965834646,enthusiasm,akrobatikmc,been in bed for two days with migraines,neutral
1965880406,enthusiasm,dohtay,Off to ambers...a weekend of labour and hard work ahead!,excitement
1965886513,enthusiasm,californiaxxx,@NikkiBenz cool !! actually i believe T.I. has just begun his jail sentence in arkansas,neutral
1965912789,enthusiasm,amgstyleboi,@kemiFRESH i mean we mite do sumthn.... what u doin hope i get 2 c u b4 u head bak,neutral
1965915265,enthusiasm,tilduhh,Ok so any ideas of what to do tomorrow to make it fun? Cause i dont know what to do,confusion
1965923227,enthusiasm,allysajoyce,"I REALLY WANT TO GO TO artesia , cerritos on sunday for QUEST! LOL. imma die if i dont",amusement
1965952576,enthusiasm,rissp,I want Crimson Gem Saga.  I will just go play RF Guerilla demo repeatedly. I (Mission Failed - YOU DIED) so many times from dicking around,joy
1965957124,enthusiasm,RaymondChampion,"is sore from weight lifting  However, it's the good kind of sore that gives you man-boobs you can move with the power of your mind alone!",neutral
1965967555,enthusiasm,AnyaClark,Is too hot and tummy ache so can't sleep  lots of chem to do tomorro but at least bgt final to look forward to!,excitement
1965977279,enthusiasm,SBShell,"Apparently Paige is partying with Rose Jenn and Adam again, without me   My child has such a wild imagination.  ;)",neutral
1965983948,enthusiasm,kerrzy,Hey #YEG !!!!! Anyone goin to the Edmonton Energy game and wanna do some live updates? PLEASE!!!! They dont post live scores,neutral
1966029295,enthusiasm,DatingGirl,Watching &quot;P.S. I love you&quot;. Eating chinese food. What else is there to do when you're home alone on a Friday night!,love
1966061628,enthusiasm,StephenNM,@dnbchik ohhh that cant be very fun    but hell you manned it up!!   looks like you got some shit done today!!,amusement
