tweet_id,sentiment,author,content,dominant_emotion
1957405491,worry,xdchel,"@sarahlchu  poor you lmao, just stick your head out the window!",amusement
1957408530,worry,kaylee1234,"@andyclemmensen aww haha, i want one but can't get one coz u dun  have my number",amusement
1957412151,happiness,jonathanlumang,"@sueveeyall Haha, I wish I could",amusement
1957412353,surprise,Royal_S_Ent,@jlynn242001 ur there when I'm not  lol,amusement
1957415182,fun,princess_mara15,@DoeMarley SOMEBODY ACTUALLY TOLD ME THAT!!  LOL,amusement
1957420885,surprise,RussellBfan90,@BrandyWandLover Oh I see who u mean now-tht heltershelter person lol. yer looks scary,amusement
1957434460,relief,viancajunise,Ahh feels good to have played guitar hero after months! I suck at it now but  haha,amusement
1957437702,neutral,whitney_lynn23,"is laying in bed, wishing i could meet Kellan Lutz.... haha im a nerd...dream on",amusement
1957442918,neutral,OnyaRain,you forgot your fans too!  haha,amusement
1957456086,worry,taraw07,@menace718bk Bummer I know   LOL  I actually do more partying when i am in school then out of school..I think it somehow helps me..hahaha!,amusement
1957460018,love,DaniDanceDance,"@Jessicaveronica MARRRRRRRRRRY ME! &lt;3 have fun partying tonight, have a drink for me, if only i was 18 i wud come there just to see you!",amusement
1957461006,love,Girl_Racer09,@Roberto958  awwww  thanks for follwin me thou. lol,amusement
1957462569,worry,TAVOBLACKWALLIN,cavs got lucky 2night  lol but lebron took over and killed em another triple double,amusement
1957467582,fun,whatacatchx,"@sweetavalanche lol yeah  haha. yeah, things are okay, pretty much the same. slowly sorting out everything lol. exams are coming D: haha",amusement
1957470717,worry,E_rocKsteadY,"got another long day of papers and projects tomorrow  but this time one of the projects is shaving, its been like 2 mths lol. man legs.eww",amusement
1957475541,happiness,stephyday,@mileycyrus I would totally take you to prom...if i hadnt already gone  sorry lol,amusement
1957483776,love,whatacatchx,"@sweetavalanche haha yeah i know  yeah, things are okay, pretty much the same. i'm slowly sorting things out.. exams are coming D: haha",amusement
1957486370,hate,sheh,hates typing on a mac. wishing that i'll be done my english essay soon.  sleeeepy,amusement
1957491739,neutral,godmademefunkie,On the train now. I forgot by charger  that means no whoshere for me today till I get home haha!  but I'd still tweet u guys! xxx,amusement
1957505533,fun,Feather1228,@lesleyroy haha! nice! Have fun doll! Hopefully I'll see ya soon! I miss ur face!,amusement
1957509662,sadness,ialejandro,@Kristie999 same. Was going to try warm milk but I'm lactose intolerant  haha.,amusement
1957509861,worry,SweetBullshit,I wish I could go back to bed with @wowshaggy,amusement
1957511342,happiness,mattdeceptive,@drewpeacock85 cool dude! yeah i was hoping your rate was still $2.75. lol! yeah not sure when ill mar and par for my birthday dinner.,amusement
1957513178,enthusiasm,nickyjames,got my cable set up! WIN!  got my lock put on my door! WIN! feeling a tad neglected... FAIL.,amusement
1957524669,happiness,writepudding,"@mitch_400iso Me too, she was adorable and you could tell the pressure got to her.",amusement
1957531218,neutral,NicoleArcano,@ac07 LOL. Academy-ish. Haha. I really really miss O.B.,amusement
1957548511,sadness,kobraman88,@xxsteebiexx lol i know i wld like to get a reply from seann william scott but he dont reply  and hes one of my favourite actors,amusement
1957549337,love,IvanaE,All of you can have fun tweeting all day while im cleaning hair  LOL,amusement
1957551636,surprise,sarahxkennedy,@Scrambledmegs haha i love surprises! i don't work til sunday tho so i have to wait.,amusement
1957565022,sadness,addictedtotext,oh my god. my twitter feed has been taken over by geeky stuff! @bmw @brampitolo @kodinlanewave @kenkeiter so funny! I wish i understood,amusement
1957565659,worry,Mary_Maciel,@Brizzers haha i agree lame....another thought  y are their concerts so expensive......that's kinda lame too,amusement
1957570595,neutral,apemura,@From__Hell beeeeaaaaatooooo!!!!!,amusement
1957609876,sadness,Tiffanyco22,@SASHAMINAJ lol   the things u gotta do sometimes man smh lol,amusement
1957610175,sadness,seetee,"@sophiatam haha yea! Just working and chillin in the eastbay. Unlike u, I don't get a summer break  boo",amusement
1957613098,worry,gsamzbrownsuga,@m8m1adym307 yea me too  lol,amusement
1957615489,neutral,CeeCeeJayez,@riineySTACKEDx lol cnt its too slow,amusement
1957616228,worry,cathylando,@empemp: aiaahh.. poor u  tell ur mom already?,amusement
1957617858,happiness,emma_BMTH,"laughed so much today over that picture of lauren, that my chest hurts.",amusement
1957619367,neutral,jesssicababesss,I wanna buy a million copies. But i aint that rich  @jessicaveronica just buy some more copies urself hahah,amusement
1957619821,surprise,MsHoly,Arghhh...my korean dvd can't see..I need to laugh..,amusement
1957635726,fun,casscc,@heyennovy haha we had balcony seats  not that great. there's a giant dragon thing that has glowing red eyes and moves its wings!,amusement
1957636841,worry,brodiejay,"@fuckbomb awww that sucks  also, when i finish uni, you should totally have a mini housewarming. yes, work it around my schedule, LOL.",amusement
1957636980,happiness,daniellemhicks,@lisaxjbx3 Goodnight is not on the trending topics.  lol,amusement
1957641646,happiness,HannahLGrace,Nevermind! Beyonce doesn't have a Twitter  Haha,amusement
1957650618,worry,Nessaspeaks,@wizofozgurl I think I'm going to be the only lame person to cry for Jay's last episode...lol... I wish I were able to go,amusement
1957671827,neutral,lisaxjbx3,@daniellemhicks lol what!! where is it!,amusement
1957682388,surprise,Errric,@vmysterrr are you serious!? that bloooooows,amusement
1957691398,neutral,pax_et_amor,"awww, watching 18 y.o. britney on snl. she's so young and cute and really funny! i miss this britney",amusement
1957702153,happiness,whatsdafus,@AlexaRPD Nice action shot: http://bit.ly/m8zfx  I miss working a pole.   __ dont you see clients everyday?  lol,amusement
1957702343,sadness,SteWane,"@breagrant Thought you was one of the best on Heroes, pitty they are killing all of the good characters off  how do i use this thing!? lol",amusement
1957712225,surprise,kaboooom,@xC_A_Tx lol i havent watched it yet..  congrats!,amusement
1957721499,neutral,TaraLynnFoxx,Its funny how I want something even more... now that someone else has it and i cant anymore    hahaha NEXT!,amusement
1957726844,neutral,tristan_mayer,Has lost his vocie and Adele is laughing at me LOL and still wondering why I'm in college on me week off,amusement
1957739309,worry,bincho8,my boss is bullying me...,amusement
1957742569,hate,dylanholshausen,I am so damn hungry it's not even funny!,amusement
1957743491,fun,djstephfloss,@StorIbook8 I see. Lol. I'll make it fun for you to follow me tomorrow...I have to go to bed now.,amusement
1957746079,relief,sami_bby,"@ShelbyRayne no im doing it in the morning, lol. i know i havent slept at all",amusement
1957746645,empty,squeegeebean,"@chrisontv88 I had a joke for you, but it's too long to tweet.",amusement
1957752630,relief,OpheliaPunk,@jradc Awww....gnight.  haha,amusement
1958033549,worry,CristaltheGreat,@ShomariW LOL. PR is AMERICA!!! LMAO!!! He dont like me... theres nothing I can do!,amusement
1958034887,empty,tashaNKOTB,@DonnieWahlberg lol i wos gona send mine in bt i was too late  xx,amusement
1958035297,neutral,hopeless,Cashflow forecasts are fun but big red numbers aren't,amusement
1958036042,fun,Mz_Cutie,@DJIronik hmm....well it aint that hot in hull lol   xx,amusement
1958048749,love,loseoxygen,"@effyobie LOL. dood, i love you and miss you.",amusement
1958052100,love,Joshyxspicenz,@TaylaMe3 id poke u...on face book but u dont have 1  lol,amusement
1958054790,worry,GraciaMelsz,"Can't sleep, clowns will eat me",amusement
1958058583,relief,fattialias,"Just finished work nd now waiting in the freezing cold drinking a mango magic, haha FAIL T.T mama, wheree are yu ? I'm cold",amusement
1958063663,happiness,anjilou,@iPat143  hmm.. idk that song.,amusement
1958071845,sadness,LavSiren,"@_supernatural_ http://twitpic.com/6695k - hhaha, now i wanna cry too",amusement
1958082084,empty,Graciouskisay,friends romans and country men lol ppl need 2 help me out and say i have twitter i dont have any friends   loner loner la da da,amusement
1958083661,neutral,menace718bk,@taraw07  cuss u siad u weren't having it...lol,amusement
1958083743,fun,Infantry11bdub,"@sweetkisses277 Yup, 1987 lol. SWEET YEAR  haha",amusement
1958083833,worry,JustmeKimDillon,@Parquette1 Haha! maybe I should try that. The insomnia is kickin' my butt,amusement
1958092412,happiness,FuriedFate,@trixie360 zombie wrangler sounds like fun. I don't have halo wars.,amusement
1958113171,sadness,bclovesdc,@chescaaaaaa  yeaaaahh.,amusement
1958113302,neutral,marsherlin,"@rizzle_d We might not get Movie Night this week.  Unless it's like really early in the morning for you, lol.",amusement
1958122038,sadness,froebe,So guttered that Ruby got eliminated from NZNTM..  I'm all about supporting the locals. Haha. Hosanna better not win..!,amusement
1958134519,sadness,jayohsee,@kaliie i'm sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?,amusement
1958135246,sadness,I_enigma,@RedBaff alright - was only joking - I just said no wine here  - fool me maybe? - I don;t like drinking,amusement
1960128670,worry,margarettronsor,baaaaaaaah!!!! there's a MEGA cockroach in the kitchen and i have no one to kill it!  heeeeelp me!!!! haha my retarded cats are no help!,amusement
1960152252,love,jenyourfantasy,@thereallilza  wut itell u yesterday lol,amusement
1960158324,fun,smishpixie,@jennyreyn Fail.    If you fancy a pit stop and a cuppa you know where I am!  lol,amusement
1960161966,fun,rachielouwho,Ulcer the Musical! It's ulcer-rific! uls-tacular?! Stomach bleeding fun for the whole family!! (apparently even two drinks is a no no),amusement
1960168502,happiness,maxzephraim,@pixls hahahahhahaha it was true! and i could really stretch out and stuff! shame rem's dog got mad when i tried to put him in avi's face,amusement
1960169021,surprise,leahjadee,@iamepiclyamazin bahah. but....nick..,amusement
1960169342,worry,ms_sugakane,My back is killing me...  It won't keep me from dropping it low...hope I got someone to pick it back up tho... LOL,amusement
1960194171,sadness,charly_murg,Oops spent too much already lol 50 quid gone,amusement
1960203357,surprise,BruneiArsenal,I'm making a logo on photoshop &amp; it didn't work out..  hehe.. try again lah..,amusement
1960208055,worry,Imadiva3015,@LATINQUEEN83 They ended up staying late  But how was ur night?? LOL,amusement
1960210420,worry,BruneiArsenal,'m working on a logo on photoshop &amp; it didn't work out..  hehe.. try again lah..,amusement
1960256363,happiness,ROCKSTARSYRUP,"had fun tonight ^^ make up, pillow fights and skins. wish i could have stayed over",amusement
1960259434,worry,AliTechno,@Peter_Duerden JealousMUCH..I want to be outttt  Not stuck in revising. You better have green dragon in my honour lol,amusement
1960263541,relief,Twist_er,Omfg.lmao.lassetti was right... those bangs did look bad.  lmao,amusement
1960298202,love,kimitabum,@almcheese alms ur tweets r all delicious. Haha! Since its about foodddd... Anyway gatau nih aku mau pindah dr binus,amusement
1960301441,neutral,Joshyxspicenz,@TaylaMe3 excuse me ...theres me!!!  jkidding lol...so how long b4 yr fun night out starts lol,amusement
1960327891,fun,olaitanayanwale,@Janiro dammm..i thought i was on to something  lollllll,amusement
1960338589,neutral,Haarlz,@fluBALLOW can i have itL,amusement
1960379668,worry,AngharadEvans,I've burnt my collerbone and arms and face! aww!,amusement
1960388833,worry,officialdeez,@SoundBwoyFast Gloomy as ever. I wanted to hit the beach too.  might as well get like you and handle my errands too lol,amusement
1960392207,happiness,melissa1424,@lilabiem hahaha well why would you smack ME for that?!  hahaha THE BIG BANGGG,amusement
1960392515,neutral,katiecassandra,WHAHHH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! NOO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,amusement
1960420090,worry,omgitsrobert,@ahhchieee haha. I know. And then I need a new car too. Oh ps I got a speeding ticket.,amusement
1960430302,love,KSdaisy,@_Trystianity_ you got some sexy pics girl!!!  Love the eyebrow piercing!  I used to have a ton of piercings now I only have my ears  lol,amusement
1960431729,fun,LiLi214,@DJASAP who is @lil214....lili homie...LILI.... and i am black  75% to be exact lol,amusement
1960433676,sadness,WNBAFann,@TheRealScarab and this is better 4 me than a snickers bar or hersheys w/almonds.... which i use to b addicted to b4. i miss them  LOL,amusement
1960434593,neutral,simplesimon2009,@mizbrightside lol hehehe ok!!! well hope u njoy your night tonight ok!! need to give Jim hand with shopiing,amusement
1960445254,surprise,srbeatty,"@hollyneufeld i found a few a couple of weeks ago.    i spazzed and then pulled them all out, so life is back to normal, lol.",amusement
1960452919,happiness,CC_Cassin,@GlasgowGooner Boo  well its good fun tho.. sucks if u cant get cards.. I finished 10th in last nights #tpt I took @street out LOL,amusement
1960456079,happiness,lorikdd,Broke my carafe  went to Starbucks for my caffiene fix and the lights go out...just for a sec but are you kidding me..got to laugh. Ha!,amusement
1960466725,worry,lalayu,@akomuzikera HAHAHAHAHAH I thought I was following you already..I don't know what happened. sorry ha?,amusement
1960469576,fun,jarrelt,@mhisham hahaha tempting! but nvm la. i'm quite a klutz.  i actually fare better with my hp cam LOL,amusement
1960472282,sadness,heeereeesjonny,spent all morning watching Eddie Izzard's Glorious! SO funny... realli shud hav studied thou...,amusement
1960492581,sadness,melissa1424,@lilabiem awww  don't do this to meee haha now you're gonna make me saddd,amusement
1960497327,neutral,bimbler,@CrAppleton for sure....I still got 2 hrs till I will be home at the fridge  but then BEER BEER BEER lol,amusement
1960502245,happiness,ichigobby,@kiitzyy I think so hahah geez lady 3 hours ago?? Go to bed!! Lack of sleep is bad for your skin!,amusement
1960512487,surprise,izaartillero,@luzy_artillero Hahaha. Sana someone's selling the full version of &quot;Coding Workshop Photo Recovery Wizard&quot; CD! Demo mode lang eh,amusement
1960517670,happiness,rachpink818,"@putitonmyvisa haha nice! I heard it's a sweet hotel. On another note, not a good game last night",amusement
1960518377,happiness,PjFromOz,@peterfacinelli You didn't answer my riddle  Party pooper lol. Jokes Joyce  it was a good one tho haha. Hav a gr8 weekend!,amusement
1960528762,fun,GentleSinner,"@jessicamloring Haha! I can't a good vid of it on tubey,you thugh",amusement
1960529858,sadness,musicismylifeee,@SeanLights Nooooo!!!!! Dont You Dare! Lol =( Im Gonna Cry  I &lt;3 Your Hair!,amusement
1960532185,worry,DecemberDoll,@Keitakeita girl you stay inviting me but not doing a follow-up hahaha... no phone call to check up on me,amusement
1960533851,sadness,do0dlebugdebz,"@evonmichelle It's my mum's. LOL They haven't got me anything yet.  Sad, Sad... haha",amusement
1960536520,neutral,tanya25m,Playing Monopoly Jr. with the lil one.. Cheating isn't as much fun when the other person has absolutely no idea,amusement
1960559604,love,tinymoose,"@Td_keepsitreal haha awe. Well right now, I could be at home but I have to be here. It's horrible  Lol",amusement
1960563466,neutral,KrystalOLynne,Sitting in an empty yearbook room.  attempting to figure this asap out lol,amusement
1960581466,worry,aye_ROX,@herseyd That happened to me once... only I wasn't drunk. lol,amusement
1960583151,neutral,travelin_gypsy,"@JonathanRKnight so, how long have you been at the airport? can you smoke inside a bar or somehting?  would SUK to do security again, lol",amusement
1960585404,love,MarniBeetle,"little beetle not feeling any love  Searches are bring up zilch, bar 2 peeps that appear funny !!!",amusement
1960597903,sadness,intelligentSHAY,@omarjdavis lolol...i was trying to do that this morning but sadly i couldnt,amusement
1960598982,anger,TaylaMe3,@_hayles are u serious???? you touched his arse? ohmygod u bitch!!! lol aaaaawwwwwww y did u tell me that!!!,amusement
1960600641,neutral,kbreland,wants her boo  btw love fhnixon's posts hilarious!!!!,amusement
1960623734,neutral,hawkins_boi,@xDKrystal yen lol but i can only get the vid on my phone and ipod cant find the song  lol,amusement
1960633664,worry,mony06,"My sisters in laws house, car and tree got hit by lightning last night! Aint that some shit lol its on the news, awww me sorry",amusement
1960673939,happiness,Trezzay,"@lurkey hahaha chivalry's not dead, just rare",amusement
1960674331,love,VanessaM77,@aliis32 LoL....heeeyyy love! Not much working   and you,amusement
1960702141,surprise,danabrit,Sometimes I wish I had my own Prototype mentor.,amusement
1960703926,neutral,trierstudio,"@alexandrakeller Haha, yeah. It was here and there before but now it's constant",amusement
1960709405,love,MissD757,@mr2oh2 So you're gonna make me go alllll the way to the store??? LOL  I have to find one...I'll Google.  Thanks.    LOL,amusement
1960710520,worry,xdiamond_doll,@SolarAvada - DAMN. LOL ON FRIDAY.? ITS NOW SATURDAY HERE LOL. IM IN AUSTRALIA,amusement
1960751226,neutral,miahernandes,@telemaniatik hahaha no you don't! it was amazing! they're really amazing! today they have another one. I can't go,amusement
1960753649,empty,Mia702,@GeezusHaberdash Awww   I told you when I would change it. I suggest you try to get in touch w/ Dre's people. LOL,amusement
1960753683,sadness,Berk0385,@silenceiseasy no no no lol I cut my bangs like Kate Hudson in bride wars a few months ago and it was super cute. Looks diff this time,amusement
1960753996,sadness,j_lebron,@shutupandspinx3: yay! Lol. Now I know how you felt when I was gone.,amusement
1960759920,fun,DaimyRain,@ColinOLN i'm trying to make myself like it but i haven't been successful so far. haha,amusement
1960762036,sadness,NmcDee,@LolzyluvsJB Neither could i! And i looked on ebay and it was like 250 euro for two!!!! but i doubt my parents would fork that amount out,amusement
1960806569,relief,whitmcclellan,@grizzlycullen it was days yesterday and probably today that I wish I had taken the top off my jeep.  I need help haha. IT'S FRICKEN HOT,amusement
1960806856,neutral,patpreezy,@nptnmkiii I dunno...I thought I was funny,amusement
1960811611,love,courtdee22,I THINK EVERYONE HATES ME ON HERE   lol,amusement
1960819050,sadness,Smilerzgurl,walk was grand peeps lol feet are really hurting now thought  xx,amusement
1960859287,relief,JELuttrull,@xXHAZELXx: Ok its suppose 2b followfriday not unfollow Friday  aw well I have nice tweeters anyway! &lt;-almost doesnt sound right...lol;),amusement
1960869957,surprise,atomicplayboy,@JinxCat What? I was being serious.,amusement
1960871813,worry,JChang3,"@dnbauman hahah yeah, i had the same problem. Tomorrow there is a bday dinner for Terry at 7:30 so i don't think we'll see the fight",amusement
1960901222,worry,kayla_maynard,@ilovesarai i think i am going to do lennys.. i dont know! ahh! lol i hate making decsions!,amusement
1960902907,neutral,mcsantia,"@alex_roy haha, I actually have it here but it won't hook up to the internet!",amusement
1960903104,sadness,NmcDee,@LolzyluvsJB Yeaa i'm so sad i've watched her live performances in Peru etc and they are EPIC!   I wish she'd just come to N.I! lol xo,amusement
1960905445,happiness,caitlinw13,..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,amusement
1960906107,sadness,mahafreed,@daaku @danishk lol.. zzzzy in office and I'm alone in my bay again.,amusement
1960908039,sadness,MandaDawn,@thewordaliveaz  I was SUPPOSED to be coming...life got in the way lol give my friends a wild time!!!,amusement
1960909714,love,AmyJade,@enrapture_ I'm still waiting for them to recontinue their &quot;breathless&quot; scent..  lol,amusement
1960947143,worry,MsXtinaMarie,LOL! That bank told me the time.,amusement
