tweet_id,sentiment,author,content,dominant_emotion
1962200718,sadness,msbellee,is off to get the boy and then to his doc. Persistent coughs are not good.  http://plurk.com/p/x285t,disapproval
1962209329,worry,iJordache,...just not that into me,disapproval
1962211306,hate,hakim247,"I don't like the heat, as global warming will eventually destroy the Earth, and the sun will inevitably eat up our planet,  grim",disapproval
1962218402,sadness,JennW,"@xombie yeah, NO. I already called to ask.",disapproval
1962253242,surprise,3xoTara,im still melting and im in the house in the shade  its not fair.,disapproval
1962253624,worry,DKV08,Ok... No one was interested in my special.   Now the popcorn is stale! What a waste. I'm going to find a homeless person to give it to ...,disapproval
1962302295,neutral,sydiot,I don't like when my g1 changes.    I feel like google should send me an email and tell me all the things they're gunna do to my phone.,disapproval
1962307567,love,fckingboyfriend,shopping! Migawd. i don't want to surf the net anymore.,disapproval
1962308123,worry,lecitykitty,@MiiZxP ohhh wowwww no good,disapproval
1962320469,worry,megs1313,sore throat and a headache starting on a friday is not a good sign,disapproval
1962365336,sadness,crahnbistro,"@hypernyck if i can get a ticket, but the pickings are lookin slim soo prob not",disapproval
1962376985,hate,clauds,"@debbieseraphina not very effective for me  i am stuck! i either sit up, let it cramp or lie down and pay the consequence later. EEPS!",disapproval
1962387059,sadness,CuteRain,@CuteRain following 865 and followers 539...not nice,disapproval
1962432267,hate,Elizabeth_Wade,Well its a good thing ''march'' wasnt very long and i didnt like it...cuz its deleted. Ugh,disapproval
1962434705,sadness,xkatess,i don't like being sick when the guidance counsellor is supposed to take me + 35 other kids out of school for bowling &amp; pizza,disapproval
1962436364,surprise,sarahsosincere,"@hank1914 Hey, that link didn't work for me",disapproval
1962454702,sadness,itzT,waaa the octo drive and i can't go for it,disapproval
1962517074,neutral,acvinegar,doesnt know how to pimp out here Twitter page.,disapproval
1962529167,neutral,bsmitten,@blackheartbunny - nope,disapproval
1962585336,sadness,limeice,No No No @ankita_gaba will take @Shadez away  Not my day! #shadez #twpp,disapproval
1962610422,worry,JessicaRosales,daddy is in the hospital  i dont like it!,disapproval
1962652280,boredom,hideout,@vmlemon i dont like #kde since ver. 4.0 its like vista  #fail,disapproval
1962660987,worry,kupo707,My dad is trying to force me to learn to drive. I don't like doing things I'm not good at in public,disapproval
1962689196,hate,megan_marieee,i dont wanna do this anymore! but the couch is jus sittin in the middle of the floor. do i really HAVE to finish?,disapproval
1962724274,worry,ourru,I don't think the neti pot is working for me  maybe I'm doing it wrong?,disapproval
1962727727,worry,doctorb,Just got my rejection email from Jeffco schools.  fingers crossed for Boulder Valley...,disapproval
1962745255,worry,lovielove12,Life Just Isn't Fair &gt; And I Feel,disapproval
1962774460,worry,danielgrosvenor,#Java is not working - hmph!  Can't upload photos to #Facebook.,disapproval
1962811252,sadness,vivimendez,Evaluating my people...Dont like this part of the job,disapproval
1962823903,love,CaiaBrown,Can anyone eat a Hot Pocket and be completely satisfied?? Not me.,disapproval
1962831240,sadness,PENLDN,@cacaubrazil that's not great  guy related??,disapproval
1962842926,neutral,be_my_addiction,"in computer class, photo booth doesn't  work",disapproval
1962857009,worry,mukeshmukhi,wats up with the racism in australia? Its not nice,disapproval
1962891409,sadness,rosalicious,There is no good place to grab a quick healthy lunch in downtown Golden. Looks like it may be Safeway,disapproval
1962914409,surprise,TessMorris,@pilgrimfamilyuk OOO YUK !! thats not good Im retching as we tweet,disapproval
1962919092,hate,Chantaleewaid,I really don't like this weather,disapproval
1962925849,worry,maplesyrup86,I don't wanna do this presentation,disapproval
1962940214,worry,bijouxazurine,"I have to say, I find it very hard selling on etsy.... sometimes discouraging",disapproval
1962941323,worry,_magic8ball,@JosephChapman Outlook not so good,disapproval
1962956937,hate,insearchofnkotb,Ughhhh...mad as ppl make me some times...I don't like 2 have 2 do yucky thngs  I am NOT cut out 2 deal w HR stuf...ppl's tears kill me!,disapproval
1962959799,empty,irene_velasquez,I dont wanna im to spanish today,disapproval
1962981646,sadness,thetricktolife,"@jordanhowell nah just iplayer listening back to it, its not working",disapproval
1962982261,worry,loveleeh,can't find any good version of 100 Monkeys song    ++ still doesn't get how to send message things on twitter.,disapproval
1962993589,empty,WorldsOfAlisha,@djknucklehead http://twitpic.com/665n7 - I dont like it,disapproval
1963001231,sadness,matthat08,just woke up...dont want to go into work at 4,disapproval
1963003060,worry,Tartarus,"If recent experience is anything to go by, I fear I might be going off Indian food. This is not good, people. Not good",disapproval
1963005572,sadness,saffronstar,pics arent working for me here on twitter,disapproval
1963027078,sadness,Kaaayleigh,"@jaycool2k I do want to go for Peaches... but also Miss Kittin, pendulum, chase&amp;status and the bloody beetroots! its not fair",disapproval
1963028094,worry,ClarissaG,"@EeepersChoice I'd rather she not, if she's going to destroy them.",disapproval
1963072933,sadness,K__Town,"@karenemcg yeah, that doesn't sound very good",disapproval
1963094826,love,marci723,"Noooo my favorite coworker just got a new job, he's doing marc jacobs shows now, not fair! I don't want him 2 go!",disapproval
1963095345,worry,Miss_CJ_Marie,Don't really feel like I got a tan  I gave up and am working out instead. Skin cancer is overrated. &lt;3 CJ,disapproval
1963125468,neutral,katrinavic,Ugh just got out of work i think i'm a dang taxi for ppl but i just can't say no!!!!  o well its my fault,disapproval
1963148506,neutral,hester1992,I feel lazy watching other people work on my roof!  Kat Woman OUT,disapproval
1963155342,sadness,LuisMartinez78,"Hi, is anybody else having problems with the Karma site? It's not working.",disapproval
1963180116,worry,colormesillyy,I may have come down with something; we're almost out of tissues!    this is not a good season  http://tinyurl.com/nccqya,disapproval
1963191016,sadness,BriBri2007,@LLDA  lo siento but I dint have enough room =/,disapproval
1963194001,love,alexdao,"@miqotu Oh no, that doesn't sound good! better get it checked out.",disapproval
1963194409,hate,actndance,im trying to put up a pic but it wont work!!!!,disapproval
1963199699,neutral,walporr,@mileycyrus I can't vote for you    they have stopped the voting,disapproval
1963227108,worry,ToYFuL,I'm not looking forward to the crazy commute come with everything that's going on down here,disapproval
1963233394,surprise,seagab,noooo! @shutuppat  all summer?! I won't see your charming little face ALL summer?!,disapproval
1963279677,worry,Lynseymansfield,@xtfrtalr what's that supposed to mean?! Thats not good,disapproval
1963295615,hate,electricmarge,I don't want to apply for jobs!!!,disapproval
1963296289,sadness,skyste,"28deg C in here, all this tech in my room does have the major downside of a lot of heat, doesn't help its hot outside 2",disapproval
1963341196,worry,neur0mancer42,@LostMyHeart Gourmet pizza = BLEH. Pizza is SUPPOSED to be greasy and filthy. You can't eat pizza that's been prepared by a chef.,disapproval
1963346064,hate,Gansiito,This chair is not comfortable at all,disapproval
